"ISO3","ISO2","COUNTRY","REPORTSITE_CODE","ISO_YEAR","ISO_Week","MEASURE_CODE","AGEGROUP_CODE","ValueString","ValueNumeric"
"AFG","AF","Afghanistan","AFG001",2019,16,"SARI_CASES","50TO64","16","16"
"AFG","AF","Afghanistan","AFG001",2019,21,"SARI_CASES","0TO1","63","63"
"AFG","AF","Afghanistan","AFG001",2019,16,"SARI_CASES","All","148","148"
"AFG","AF","Afghanistan","AFG001",2019,6,"SARI_CASES","50TO64","34","34"
"AFG","AF","Afghanistan","AFG001",2019,6,"SARI_CASES","2TO4","40","40"
"AFG","AF","Afghanistan","AFG001",2019,6,"SARI_CASES","15TO49","31","31"
"AFG","AF","Afghanistan","AFG001",2019,6,"SARI_CASES","0TO1","113","113"
"AFG","AF","Afghanistan","AFG001",2019,21,"SARI_CASES","5TO14","12","12"
"AFG","AF","Afghanistan","AFG001",2019,21,"SARI_CASES","50TO64","10","10"
"AFG","AF","Afghanistan","AFG001",2019,21,"SARI_CASES","2TO4","23","23"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_CASES","5TO14","33","33"
"AFG","AF","Afghanistan","AFG001",2019,16,"SARI_CASES","65TO","14","14"
"AFG","AF","Afghanistan","AFG001",2019,4,"SARI_CASES","All","377","377"
"AFG","AF","Afghanistan","AFG001",2019,16,"SARI_CASES","5TO14","12","12"
"AFG","AF","Afghanistan","AFG001",2019,5,"SARI_CASES","50TO64","33","33"
"AFG","AF","Afghanistan","AFG001",2019,5,"SARI_CASES","5TO14","30","30"
"AFG","AF","Afghanistan","AFG001",2019,5,"SARI_CASES","65TO","33","33"
"AFG","AF","Afghanistan","AFG001",2019,5,"SARI_CASES","All","338","338"
"AFG","AF","Afghanistan","AFG001",2019,6,"SARI_CASES","65TO","31","31"
"AFG","AF","Afghanistan","AFG001",2019,21,"SARI_CASES","15TO49","14","14"
"AFG","AF","Afghanistan","AFG001",2019,16,"SARI_CASES","0TO1","64","64"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_CASES","0TO1","159","159"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_CASES","15TO49","32","32"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_CASES","0TO1","157","157"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_CASES","50TO64","46","46"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_CASES","0TO1","67","67"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_CASES","15TO49","37","37"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_CASES","All","385","385"
"AFG","AF","Afghanistan","AFG001",2019,8,"SARI_CASES","0TO1","118","118"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_CASES","All","374","374"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_CASES","5TO14","33","33"
"AFG","AF","Afghanistan","AFG001",2019,20,"SARI_CASES","65TO","14","14"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_CASES","50TO64","40","40"
"AFG","AF","Afghanistan","AFG001",2019,20,"SARI_CASES","5TO14","13","13"
"AFG","AF","Afghanistan","AFG001",2019,17,"SARI_CASES","All","160","160"
"AFG","AF","Afghanistan","AFG001",2019,22,"SARI_CASES","15TO49","10","10"
"AFG","AF","Afghanistan","AFG001",2019,17,"SARI_CASES","50TO64","16","16"
"AFG","AF","Afghanistan","AFG001",2019,17,"SARI_CASES","5TO14","16","16"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_CASES","2TO4","22","22"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_CASES","15TO49","13","13"
"AFG","AF","Afghanistan","AFG001",2019,19,"SARI_CASES","UNKNOWN","0","0"
"AFG","AF","Afghanistan","AFG001",2019,5,"SARI_CASES","0TO1","157","157"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_CASES","All","146","146"
"AFG","AF","Afghanistan","AFG001",2019,20,"SARI_CASES","0TO1","72","72"
"AFG","AF","Afghanistan","AFG001",2019,4,"SARI_CASES","65TO","29","29"
"AFG","AF","Afghanistan","AFG001",2019,4,"SARI_CASES","5TO14","29","29"
"AFG","AF","Afghanistan","AFG001",2019,4,"SARI_CASES","50TO64","32","32"
"AFG","AF","Afghanistan","AFG001",2019,4,"SARI_CASES","2TO4","57","57"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_CASES","5TO14","35","35"
"AFG","AF","Afghanistan","AFG001",2019,20,"SARI_CASES","2TO4","20","20"
"AFG","AF","Afghanistan","AFG001",2019,4,"SARI_CASES","0TO1","196","196"
"AFG","AF","Afghanistan","AFG001",2019,4,"SARI_CASES","15TO49","34","34"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_CASES","2TO4","64","64"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_CASES","65TO","46","46"
"AFG","AF","Afghanistan","AFG001",2019,5,"SARI_CASES","15TO49","25","25"
"AFG","AF","Afghanistan","AFG001",2019,5,"SARI_CASES","2TO4","60","60"
"AFG","AF","Afghanistan","AFG001",2019,20,"SARI_CASES","50TO64","7","7"
"AFG","AF","Afghanistan","AFG001",2019,17,"SARI_CASES","0TO1","84","84"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_DEATHS","65TO","1","1"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_DEATHS","50TO64","1","1"
"AFG","AF","Afghanistan","AFG001",2019,5,"SARI_DEATHS","2TO4","1","1"
"AFG","AF","Afghanistan","AFG001",2019,5,"SARI_DEATHS","0TO1","7","7"
"AFG","AF","Afghanistan","AFG001",2019,4,"SARI_DEATHS","All","10","10"
"AFG","AF","Afghanistan","AFG001",2019,4,"SARI_DEATHS","2TO4","2","2"
"AFG","AF","Afghanistan","AFG001",2019,4,"SARI_DEATHS","0TO1","7","7"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_DEATHS","2TO4","1","1"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_DEATHS","All","10","10"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_DEATHS","65TO","1","1"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_DEATHS","0TO1","9","9"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_DEATHS","All","7","7"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_DEATHS","2TO4","2","2"
"AFG","AF","Afghanistan","AFG001",2019,4,"SARI_DEATHS","15TO49","1","1"
"AFG","AF","Afghanistan","AFG001",2019,9,"SARI_DEATHS","65TO","1","1"
"AFG","AF","Afghanistan","AFG001",2019,9,"SARI_DEATHS","15TO49","1","1"
"AFG","AF","Afghanistan","AFG001",2019,9,"SARI_DEATHS","0TO1","8","8"
"AFG","AF","Afghanistan","AFG001",2019,11,"SARI_DEATHS","All","5","5"
"AFG","AF","Afghanistan","AFG001",2019,11,"SARI_DEATHS","15TO49","1","1"
"AFG","AF","Afghanistan","AFG001",2019,10,"SARI_DEATHS","2TO4","0","0"
"AFG","AF","Afghanistan","AFG001",2019,10,"SARI_DEATHS","50TO64","0","0"
"AFG","AF","Afghanistan","AFG001",2019,11,"SARI_DEATHS","0TO1","4","4"
"AFG","AF","Afghanistan","AFG001",2019,10,"SARI_DEATHS","65TO","1","1"
"AFG","AF","Afghanistan","AFG001",2019,10,"SARI_DEATHS","15TO49","0","0"
"AFG","AF","Afghanistan","AFG001",2019,10,"SARI_DEATHS","5TO14","0","0"
"AFG","AF","Afghanistan","AFG001",2019,17,"SARI_DEATHS","All","1","1"
"AFG","AF","Afghanistan","AFG001",2019,8,"SARI_DEATHS","0TO1","6","6"
"AFG","AF","Afghanistan","AFG001",2019,10,"SARI_DEATHS","0TO1","4","4"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_DEATHS","0TO1","5","5"
"AFG","AF","Afghanistan","AFG001",2019,9,"SARI_DEATHS","50TO64","1","1"
"AFG","AF","Afghanistan","AFG001",2019,10,"SARI_DEATHS","All","5","5"
"AFG","AF","Afghanistan","AFG001",2019,12,"SARI_DEATHS","All","7","7"
"AFG","AF","Afghanistan","AFG001",2019,8,"SARI_DEATHS","All","7","7"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_DEATHS","0TO1","3","3"
"AFG","AF","Afghanistan","AFG001",2019,19,"SARI_DEATHS","All","2","2"
"AFG","AF","Afghanistan","AFG001",2019,19,"SARI_DEATHS","0TO1","2","2"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_DEATHS","All","5","5"
"AFG","AF","Afghanistan","AFG001",2019,20,"SARI_DEATHS","All","3","3"
"AFG","AF","Afghanistan","AFG001",2019,13,"SARI_DEATHS","All","5","5"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_DEATHS","65TO","1","1"
"AFG","AF","Afghanistan","AFG001",2019,12,"SARI_DEATHS","15TO49","1","1"
"AFG","AF","Afghanistan","AFG001",2019,13,"SARI_DEATHS","0TO1","5","5"
"AFG","AF","Afghanistan","AFG001",2019,15,"SARI_DEATHS","All","1","1"
"AFG","AF","Afghanistan","AFG001",2019,14,"SARI_DEATHS","All","1","1"
"AFG","AF","Afghanistan","AFG001",2019,14,"SARI_DEATHS","0TO1","1","1"
"AFG","AF","Afghanistan","AFG001",2019,15,"SARI_DEATHS","0TO1","1","1"
"AFG","AF","Afghanistan","AFG001",2019,16,"SARI_DEATHS","All","1","1"
"AFG","AF","Afghanistan","AFG001",2019,7,"SARI_DEATHS","0TO1","9","9"
"AFG","AF","Afghanistan","AFG001",2019,12,"SARI_DEATHS","0TO1","6","6"
"AFG","AF","Afghanistan","AFG001",2019,9,"SARI_DEATHS","All","11","11"
"AFG","AF","Afghanistan","AFG001",2019,8,"SARI_DEATHS","50TO64","1","1"
"AFG","AF","Afghanistan","AFG001",2019,6,"SARI_DEATHS","0TO1","6","6"
"AFG","AF","Afghanistan","AFG001",2019,7,"SARI_DEATHS","All","11","11"
"AFG","AF","Afghanistan","AFG001",2019,20,"SARI_DEATHS","0TO1","3","3"
"AFG","AF","Afghanistan","AFG001",2019,5,"SARI_DEATHS","All","8","8"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_DEATHS","All","9","9"
"AFG","AF","Afghanistan","AFG001",2019,6,"SARI_DEATHS","All","7","7"
"AFG","AF","Afghanistan","AFG001",2019,6,"SARI_DEATHS","2TO4","1","1"
"AFG","AF","Afghanistan","AFG001",2019,7,"SARI_DEATHS","15TO49","1","1"
"AFG","AF","Afghanistan","AFG001",2019,16,"SARI_DEATHS","0TO1","1","1"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_DEATHS","2TO4","1","1"
"AFG","AF","Afghanistan","AFG001",2019,17,"SARI_DEATHS","0TO1","1","1"
"AFG","AF","Afghanistan","AFG001",2019,7,"SARI_DEATHS","65TO","1","1"
"AFG","AF","Afghanistan","AFG001",2019,21,"SARI_DEATHS","15TO49","1","1"
"AFG","AF","Afghanistan","AFG001",2019,23,"SARI_DEATHS","All","2","2"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_DEATHS","0TO1","6","6"
"AFG","AF","Afghanistan","AFG001",2019,21,"SARI_DEATHS","All","2","2"
"AFG","AF","Afghanistan","AFG001",2019,23,"SARI_DEATHS","0TO1","1","1"
"AFG","AF","Afghanistan","AFG001",2019,21,"SARI_DEATHS","65TO","1","1"
"AFG","AF","Afghanistan","AFG001",2019,22,"SARI_DEATHS","All","0","0"
"AFG","AF","Afghanistan","AFG001",2019,23,"SARI_DEATHS","65TO","1","1"
"AFG","AF","Afghanistan","AFG001",2019,10,"ILI_CASES","65TO","33","33"
"AFG","AF","Afghanistan","AFG001",2019,5,"ILI_CASES","65TO","49","49"
"AFG","AF","Afghanistan","AFG001",2019,6,"ILI_CASES","0TO1","179","179"
"AFG","AF","Afghanistan","AFG001",2019,6,"ILI_CASES","15TO49","112","112"
"AFG","AF","Afghanistan","AFG001",2019,5,"ILI_CASES","50TO64","66","66"
"AFG","AF","Afghanistan","AFG001",2019,11,"ILI_CASES","5TO14","80","80"
"AFG","AF","Afghanistan","AFG001",2019,8,"ILI_CASES","65TO","46","46"
"AFG","AF","Afghanistan","AFG001",2019,3,"ILI_CASES","15TO49","118","118"
"AFG","AF","Afghanistan","AFG001",2019,10,"ILI_CASES","5TO14","71","71"
"AFG","AF","Afghanistan","AFG001",2019,3,"ILI_CASES","50TO64","59","59"
"AFG","AF","Afghanistan","AFG001",2019,10,"ILI_CASES","All","427","427"
"AFG","AF","Afghanistan","AFG001",2019,18,"ILI_CASES","All","358","358"
"AFG","AF","Afghanistan","AFG001",2019,18,"ILI_CASES","65TO","27","27"
"AFG","AF","Afghanistan","AFG001",2019,18,"ILI_CASES","5TO14","52","52"
"AFG","AF","Afghanistan","AFG001",2019,18,"ILI_CASES","50TO64","38","38"
"AFG","AF","Afghanistan","AFG001",2019,11,"ILI_CASES","0TO1","175","175"
"AFG","AF","Afghanistan","AFG001",2019,11,"ILI_CASES","15TO49","62","62"
"AFG","AF","Afghanistan","AFG001",2019,10,"ILI_CASES","50TO64","34","34"
"AFG","AF","Afghanistan","AFG001",2019,5,"ILI_CASES","15TO49","121","121"
"AFG","AF","Afghanistan","AFG001",2019,4,"ILI_CASES","All","616","616"
"AFG","AF","Afghanistan","AFG001",2019,4,"ILI_CASES","65TO","46","46"
"AFG","AF","Afghanistan","AFG001",2019,4,"ILI_CASES","5TO14","117","117"
"AFG","AF","Afghanistan","AFG001",2019,4,"ILI_CASES","50TO64","53","53"
"AFG","AF","Afghanistan","AFG001",2019,4,"ILI_CASES","2TO4","129","129"
"AFG","AF","Afghanistan","AFG001",2019,4,"ILI_CASES","15TO49","101","101"
"AFG","AF","Afghanistan","AFG001",2019,3,"ILI_CASES","0TO1","182","182"
"AFG","AF","Afghanistan","AFG001",2019,5,"ILI_CASES","0TO1","162","162"
"AFG","AF","Afghanistan","AFG001",2019,10,"ILI_CASES","0TO1","149","149"
"AFG","AF","Afghanistan","AFG001",2019,5,"ILI_CASES","2TO4","129","129"
"AFG","AF","Afghanistan","AFG001",2019,6,"ILI_CASES","5TO14","115","115"
"AFG","AF","Afghanistan","AFG001",2019,5,"ILI_CASES","5TO14","125","125"
"AFG","AF","Afghanistan","AFG001",2019,19,"ILI_CASES","0TO1","150","150"
"AFG","AF","Afghanistan","AFG001",2019,5,"ILI_CASES","All","652","652"
"AFG","AF","Afghanistan","AFG001",2019,3,"ILI_CASES","All","683","683"
"AFG","AF","Afghanistan","AFG001",2019,3,"ILI_CASES","65TO","58","58"
"AFG","AF","Afghanistan","AFG001",2019,4,"ILI_CASES","0TO1","170","170"
"AFG","AF","Afghanistan","AFG001",2019,20,"ILI_CASES","65TO","21","21"
"AFG","AF","Afghanistan","AFG001",2019,9,"ILI_CASES","65TO","44","44"
"AFG","AF","Afghanistan","AFG001",2019,9,"ILI_CASES","All","607","607"
"AFG","AF","Afghanistan","AFG001",2019,10,"ILI_CASES","2TO4","73","73"
"AFG","AF","Afghanistan","AFG001",2019,1,"ILI_CASES","5TO14","91","91"
"AFG","AF","Afghanistan","AFG001",2019,8,"ILI_CASES","All","549","549"
"AFG","AF","Afghanistan","AFG001",2019,1,"ILI_CASES","2TO4","142","142"
"AFG","AF","Afghanistan","AFG001",2019,10,"ILI_CASES","15TO49","67","67"
"AFG","AF","Afghanistan","AFG001",2019,20,"ILI_CASES","All","398","398"
"AFG","AF","Afghanistan","AFG001",2019,9,"ILI_CASES","2TO4","119","119"
"AFG","AF","Afghanistan","AFG001",2019,20,"ILI_CASES","5TO14","62","62"
"AFG","AF","Afghanistan","AFG001",2019,20,"ILI_CASES","50TO64","26","26"
"AFG","AF","Afghanistan","AFG001",2019,20,"ILI_CASES","2TO4","70","70"
"AFG","AF","Afghanistan","AFG001",2019,1,"ILI_CASES","65TO","42","42"
"AFG","AF","Afghanistan","AFG001",2019,20,"ILI_CASES","15TO49","58","58"
"AFG","AF","Afghanistan","AFG001",2019,20,"ILI_CASES","0TO1","161","161"
"AFG","AF","Afghanistan","AFG001",2019,18,"ILI_CASES","0TO1","125","125"
"AFG","AF","Afghanistan","AFG001",2019,1,"ILI_CASES","15TO49","107","107"
"AFG","AF","Afghanistan","AFG001",2019,18,"ILI_CASES","15TO49","61","61"
"AFG","AF","Afghanistan","AFG001",2019,3,"ILI_CASES","5TO14","119","119"
"AFG","AF","Afghanistan","AFG001",2019,11,"ILI_CASES","65TO","36","36"
"AFG","AF","Afghanistan","AFG001",2019,18,"ILI_CASES","2TO4","55","55"
"AFG","AF","Afghanistan","AFG001",2019,19,"ILI_CASES","15TO49","56","56"
"AFG","AF","Afghanistan","AFG001",2019,21,"ILI_CASES","5TO14","64","64"
"AFG","AF","Afghanistan","AFG001",2019,21,"ILI_CASES","50TO64","24","24"
"AFG","AF","Afghanistan","AFG001",2019,21,"ILI_CASES","2TO4","70","70"
"AFG","AF","Afghanistan","AFG001",2019,9,"ILI_CASES","5TO14","112","112"
"AFG","AF","Afghanistan","AFG001",2019,21,"ILI_CASES","15TO49","67","67"
"AFG","AF","Afghanistan","AFG001",2019,9,"ILI_CASES","50TO64","56","56"
"AFG","AF","Afghanistan","AFG001",2019,11,"ILI_CASES","2TO4","90","90"
"AFG","AF","Afghanistan","AFG001",2019,1,"ILI_CASES","50TO64","66","66"
"AFG","AF","Afghanistan","AFG001",2019,21,"ILI_CASES","0TO1","139","139"
"AFG","AF","Afghanistan","AFG001",2019,1,"ILI_CASES","All","601","601"
"AFG","AF","Afghanistan","AFG001",2019,9,"ILI_CASES","0TO1","186","186"
"AFG","AF","Afghanistan","AFG001",2019,9,"ILI_CASES","15TO49","90","90"
"AFG","AF","Afghanistan","AFG001",2019,11,"ILI_CASES","50TO64","35","35"
"AFG","AF","Afghanistan","AFG001",2019,11,"ILI_CASES","All","478","478"
"AFG","AF","Afghanistan","AFG001",2019,15,"ILI_CASES","0TO1","141","141"
"AFG","AF","Afghanistan","AFG001",2019,19,"ILI_CASES","All","399","399"
"AFG","AF","Afghanistan","AFG001",2019,23,"ILI_CASES","0TO1","65","65"
"AFG","AF","Afghanistan","AFG001",2019,7,"ILI_CASES","50TO64","55","55"
"AFG","AF","Afghanistan","AFG001",2019,22,"ILI_CASES","50TO64","35","35"
"AFG","AF","Afghanistan","AFG001",2019,23,"ILI_CASES","All","215","215"
"AFG","AF","Afghanistan","AFG001",2019,23,"ILI_CASES","65TO","14","14"
"AFG","AF","Afghanistan","AFG001",2019,21,"ILI_CASES","All","385","385"
"AFG","AF","Afghanistan","AFG001",2019,21,"ILI_CASES","65TO","21","21"
"AFG","AF","Afghanistan","AFG001",2019,22,"ILI_CASES","5TO14","60","60"
"AFG","AF","Afghanistan","AFG001",2019,15,"ILI_CASES","15TO49","77","77"
"AFG","AF","Afghanistan","AFG001",2019,15,"ILI_CASES","2TO4","73","73"
"AFG","AF","Afghanistan","AFG001",2019,15,"ILI_CASES","50TO64","46","46"
"AFG","AF","Afghanistan","AFG001",2019,15,"ILI_CASES","65TO","37","37"
"AFG","AF","Afghanistan","AFG001",2019,14,"ILI_CASES","UNKNOWN","0","0"
"AFG","AF","Afghanistan","AFG001",2019,15,"ILI_CASES","All","441","441"
"AFG","AF","Afghanistan","AFG001",2019,23,"ILI_CASES","5TO14","41","41"
"AFG","AF","Afghanistan","AFG001",2019,22,"ILI_CASES","2TO4","92","92"
"AFG","AF","Afghanistan","AFG001",2019,16,"ILI_CASES","65TO","28","28"
"AFG","AF","Afghanistan","AFG001",2019,22,"ILI_CASES","65TO","24","24"
"AFG","AF","Afghanistan","AFG001",2019,22,"ILI_CASES","0TO1","94","94"
"AFG","AF","Afghanistan","AFG001",2019,22,"ILI_CASES","15TO49","51","51"
"AFG","AF","Afghanistan","AFG001",2019,16,"ILI_CASES","All","425","425"
"AFG","AF","Afghanistan","AFG001",2019,17,"ILI_CASES","0TO1","122","122"
"AFG","AF","Afghanistan","AFG001",2019,3,"ILI_CASES","2TO4","147","147"
"AFG","AF","Afghanistan","AFG001",2019,17,"ILI_CASES","2TO4","58","58"
"AFG","AF","Afghanistan","AFG001",2019,17,"ILI_CASES","50TO64","49","49"
"AFG","AF","Afghanistan","AFG001",2019,17,"ILI_CASES","5TO14","64","64"
"AFG","AF","Afghanistan","AFG001",2019,23,"ILI_CASES","15TO49","30","30"
"AFG","AF","Afghanistan","AFG001",2019,17,"ILI_CASES","All","383","383"
"AFG","AF","Afghanistan","AFG001",2019,17,"ILI_CASES","UNKNOWN","0","0"
"AFG","AF","Afghanistan","AFG001",2019,23,"ILI_CASES","50TO64","22","22"
"AFG","AF","Afghanistan","AFG001",2019,23,"ILI_CASES","2TO4","43","43"
"AFG","AF","Afghanistan","AFG001",2019,17,"ILI_CASES","15TO49","63","63"
"AFG","AF","Afghanistan","AFG001",2019,7,"ILI_CASES","0TO1","160","160"
"AFG","AF","Afghanistan","AFG001",2019,6,"ILI_CASES","2TO4","139","139"
"AFG","AF","Afghanistan","AFG001",2019,19,"ILI_CASES","65TO","26","26"
"AFG","AF","Afghanistan","AFG001",2019,2,"ILI_CASES","5TO14","92","92"
"AFG","AF","Afghanistan","AFG001",2019,2,"ILI_CASES","15TO49","81","81"
"AFG","AF","Afghanistan","AFG001",2019,19,"ILI_CASES","2TO4","70","70"
"AFG","AF","Afghanistan","AFG001",2019,2,"ILI_CASES","65TO","54","54"
"AFG","AF","Afghanistan","AFG001",2019,2,"ILI_CASES","50TO64","67","67"
"AFG","AF","Afghanistan","AFG001",2019,2,"ILI_CASES","All","649","649"
"AFG","AF","Afghanistan","AFG001",2019,7,"ILI_CASES","15TO49","110","110"
"AFG","AF","Afghanistan","AFG001",2019,2,"ILI_CASES","0TO1","190","190"
"AFG","AF","Afghanistan","AFG001",2019,2,"ILI_CASES","2TO4","165","165"
"AFG","AF","Afghanistan","AFG001",2019,8,"ILI_CASES","5TO14","110","110"
"AFG","AF","Afghanistan","AFG001",2019,6,"ILI_CASES","50TO64","55","55"
"AFG","AF","Afghanistan","AFG001",2019,7,"ILI_CASES","5TO14","99","99"
"AFG","AF","Afghanistan","AFG001",2019,7,"ILI_CASES","All","597","597"
"AFG","AF","Afghanistan","AFG001",2019,19,"ILI_CASES","5TO14","65","65"
"AFG","AF","Afghanistan","AFG001",2019,16,"ILI_CASES","0TO1","139","139"
"AFG","AF","Afghanistan","AFG001",2019,8,"ILI_CASES","50TO64","51","51"
"AFG","AF","Afghanistan","AFG001",2019,8,"ILI_CASES","2TO4","101","101"
"AFG","AF","Afghanistan","AFG001",2019,16,"ILI_CASES","15TO49","80","80"
"AFG","AF","Afghanistan","AFG001",2019,16,"ILI_CASES","2TO4","71","71"
"AFG","AF","Afghanistan","AFG001",2019,22,"ILI_CASES","All","356","356"
"AFG","AF","Afghanistan","AFG001",2019,8,"ILI_CASES","15TO49","89","89"
"AFG","AF","Afghanistan","AFG001",2019,7,"ILI_CASES","2TO4","125","125"
"AFG","AF","Afghanistan","AFG001",2019,15,"ILI_CASES","5TO14","67","67"
"AFG","AF","Afghanistan","AFG001",2019,8,"ILI_CASES","0TO1","152","152"
"AFG","AF","Afghanistan","AFG001",2019,7,"ILI_CASES","65TO","48","48"
"AFG","AF","Afghanistan","AFG001",2019,19,"ILI_CASES","50TO64","32","32"
"AFG","AF","Afghanistan","AFG001",2019,6,"ILI_CASES","65TO","41","41"
"AFG","AF","Afghanistan","AFG001",2019,6,"ILI_CASES","All","641","641"
"AFG","AF","Afghanistan","AFG001",2019,16,"ILI_CASES","50TO64","38","38"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_INPATIENTS","65TO","672","672"
"AFG","AF","Afghanistan","AFG001",2019,21,"SARI_INPATIENTS","50TO64","476","476"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_INPATIENTS","15TO49","713","713"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_INPATIENTS","0TO1","1185","1185"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_INPATIENTS","2TO4","491","491"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_INPATIENTS","65TO","667","667"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_INPATIENTS","50TO64","516","516"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_INPATIENTS","All","4027","4027"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_INPATIENTS","5TO14","303","303"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_INPATIENTS","65TO","524","524"
"AFG","AF","Afghanistan","AFG001",2019,18,"SARI_INPATIENTS","All","3526","3526"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_INPATIENTS","50TO64","614","614"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_INPATIENTS","All","4115","4115"
"AFG","AF","Afghanistan","AFG001",2019,19,"SARI_INPATIENTS","All","3504","3504"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_INPATIENTS","5TO14","321","321"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_INPATIENTS","50TO64","582","582"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_INPATIENTS","2TO4","582","582"
"AFG","AF","Afghanistan","AFG001",2019,2,"SARI_INPATIENTS","15TO49","785","785"
"AFG","AF","Afghanistan","AFG001",2019,1,"SARI_INPATIENTS","5TO14","297","297"
"AFG","AF","Afghanistan","AFG001",2019,20,"SARI_INPATIENTS","0TO1","1020","1020"
"AFG","AF","Afghanistan","AFG001",2019,14,"SARI_INPATIENTS","15TO49","625","625"
"AFG","AF","Afghanistan","AFG001",2019,21,"SARI_INPATIENTS","65TO","518","518"
"AFG","AF","Afghanistan","AFG001",2019,21,"SARI_INPATIENTS","All","3381","3381"
"AFG","AF","Afghanistan","AFG001",2019,13,"SARI_INPATIENTS","5TO14","315","315"
"AFG","AF","Afghanistan","AFG001",2019,10,"SARI_INPATIENTS","2TO4","537","537"
"AFG","AF","Afghanistan","AFG001",2019,19,"SARI_INPATIENTS","0TO1","1054","1054"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_INPATIENTS","15TO49","716","716"
"AFG","AF","Afghanistan","AFG001",2019,10,"SARI_INPATIENTS","15TO49","746","746"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_INPATIENTS","All","4005","4005"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_INPATIENTS","65TO","630","630"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_INPATIENTS","5TO14","348","348"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_INPATIENTS","50TO64","533","533"
"AFG","AF","Afghanistan","AFG001",2019,3,"SARI_INPATIENTS","2TO4","581","581"
